vin,purchase_date,nvlw_end_date,n_claims,censor_date,days_to_censor,censor_claim_status,days_to_censor_claim,censor_claim_date
26323,2021-12-11,2023-11-04,0.0,2023-05-16,521,Censor,521,2023-05-16
27872,2021-12-11,2024-06-25,0.0,2023-05-16,521,Censor,521,2023-05-16
28660,2021-12-11,2024-12-11,0.0,2023-05-16,521,Censor,521,2023-05-16
29083,2021-12-11,2024-12-11,0.0,2023-05-16,521,Censor,521,2023-05-16
29533,2021-12-11,2024-12-11,0.0,2023-05-16,521,Censor,521,2023-05-16
20123,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
20128,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
20349,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
20366,2021-12-12,2024-03-13,0.0,2023-05-16,520,Censor,520,2023-05-16
20729,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
21584,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
22441,2021-12-12,2023-07-04,2.0,2023-05-16,520,Claim,128,2022-04-19
22441,2021-12-12,2023-07-04,2.0,2023-05-16,520,Claim,284,2022-09-22
22441,2021-12-12,2023-07-04,2.0,2023-05-16,520,Censor,520,2023-05-16
22583,2021-12-12,2023-10-21,1.0,2023-05-16,520,Claim,247,2022-08-16
22583,2021-12-12,2023-10-21,1.0,2023-05-16,520,Censor,520,2023-05-16
25693,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
25696,2021-12-12,2024-01-11,0.0,2023-05-16,520,Censor,520,2023-05-16
26021,2021-12-12,2024-11-03,0.0,2023-05-16,520,Censor,520,2023-05-16
26756,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
27476,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
27510,2021-12-12,2024-08-30,0.0,2023-05-16,520,Censor,520,2023-05-16
28049,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
28090,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
28102,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
29416,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
29879,2021-12-12,2024-12-12,0.0,2023-05-16,520,Censor,520,2023-05-16
20014,2021-12-13,2024-11-26,0.0,2023-05-16,519,Censor,519,2023-05-16
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,125,2022-04-17
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,170,2022-06-01
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,232,2022-08-02
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,235,2022-08-05
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,266,2022-09-05
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,330,2022-11-08
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,342,2022-11-20
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Claim,342,2022-11-20
22097,2021-12-13,2023-10-24,8.0,2023-05-16,519,Censor,519,2023-05-16
22830,2021-12-13,2023-04-08,3.0,2023-04-08,481,Claim,116,2022-04-08
22830,2021-12-13,2023-04-08,3.0,2023-04-08,481,Claim,339,2022-11-17
22830,2021-12-13,2023-04-08,3.0,2023-04-08,481,Claim,385,2023-01-02
22830,2021-12-13,2023-04-08,3.0,2023-04-08,481,Censor,481,2023-04-08
22976,2021-12-13,2024-07-29,1.0,2023-05-16,519,Claim,208,2022-07-09
22976,2021-12-13,2024-07-29,1.0,2023-05-16,519,Censor,519,2023-05-16
23055,2021-12-13,2024-02-28,0.0,2023-05-16,519,Censor,519,2023-05-16
24005,2021-12-13,2023-04-21,3.0,2023-04-21,494,Claim,253,2022-08-23
24005,2021-12-13,2023-04-21,3.0,2023-04-21,494,Claim,304,2022-10-13
24005,2021-12-13,2023-04-21,3.0,2023-04-21,494,Claim,387,2023-01-04
24005,2021-12-13,2023-04-21,3.0,2023-04-21,494,Censor,494,2023-04-21
24448,2021-12-13,2023-01-27,4.0,2023-01-27,410,Claim,148,2022-05-10
24448,2021-12-13,2023-01-27,4.0,2023-01-27,410,Claim,240,2022-08-10
24448,2021-12-13,2023-01-27,4.0,2023-01-27,410,Claim,262,2022-09-01
24448,2021-12-13,2023-01-27,4.0,2023-01-27,410,Claim,372,2022-12-20
24448,2021-12-13,2023-01-27,4.0,2023-01-27,410,Censor,410,2023-01-27
24587,2021-12-13,2023-08-14,4.0,2023-05-16,519,Claim,120,2022-04-12
24587,2021-12-13,2023-08-14,4.0,2023-05-16,519,Claim,216,2022-07-17
24587,2021-12-13,2023-08-14,4.0,2023-05-16,519,Claim,301,2022-10-10
24587,2021-12-13,2023-08-14,4.0,2023-05-16,519,Claim,476,2023-04-03
24587,2021-12-13,2023-08-14,4.0,2023-05-16,519,Censor,519,2023-05-16
26535,2021-12-13,2024-02-26,0.0,2023-05-16,519,Censor,519,2023-05-16
26674,2021-12-13,2024-03-02,0.0,2023-05-16,519,Censor,519,2023-05-16
26694,2021-12-13,2024-02-12,0.0,2023-05-16,519,Censor,519,2023-05-16
26998,2021-12-13,2024-05-08,1.0,2023-05-16,519,Claim,30,2022-01-12
26998,2021-12-13,2024-05-08,1.0,2023-05-16,519,Censor,519,2023-05-16
27807,2021-12-13,2024-09-03,0.0,2023-05-16,519,Censor,519,2023-05-16
27896,2021-12-13,2024-06-02,1.0,2023-05-16,519,Claim,498,2023-04-25
27896,2021-12-13,2024-06-02,1.0,2023-05-16,519,Censor,519,2023-05-16
28725,2021-12-13,2024-12-13,0.0,2023-05-16,519,Censor,519,2023-05-16
28776,2021-12-13,2024-12-13,0.0,2023-05-16,519,Censor,519,2023-05-16
28908,2021-12-13,2024-11-08,0.0,2023-05-16,519,Censor,519,2023-05-16
28986,2021-12-13,2024-12-13,0.0,2023-05-16,519,Censor,519,2023-05-16
29694,2021-12-13,2024-12-13,0.0,2023-05-16,519,Censor,519,2023-05-16
29813,2021-12-13,2024-12-13,0.0,2023-05-16,519,Censor,519,2023-05-16
20965,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
20976,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
20982,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
21157,2021-12-14,2024-12-14,2.0,2023-05-16,518,Claim,221,2022-07-23
21157,2021-12-14,2024-12-14,2.0,2023-05-16,518,Claim,395,2023-01-13
21157,2021-12-14,2024-12-14,2.0,2023-05-16,518,Censor,518,2023-05-16
21331,2021-12-14,2024-05-01,1.0,2023-05-16,518,Claim,441,2023-02-28
21331,2021-12-14,2024-05-01,1.0,2023-05-16,518,Censor,518,2023-05-16
21460,2021-12-14,2024-01-20,0.0,2023-05-16,518,Censor,518,2023-05-16
21750,2021-12-14,2024-04-09,0.0,2023-05-16,518,Censor,518,2023-05-16
23707,2021-12-14,2024-10-04,0.0,2023-05-16,518,Censor,518,2023-05-16
24040,2021-12-14,2022-11-13,1.0,2022-11-13,334,Claim,90,2022-03-14
24040,2021-12-14,2022-11-13,1.0,2022-11-13,334,Censor,334,2022-11-13
24229,2021-12-14,2023-02-27,2.0,2023-02-27,440,Claim,23,2022-01-06
24229,2021-12-14,2023-02-27,2.0,2023-02-27,440,Claim,369,2022-12-18
24229,2021-12-14,2023-02-27,2.0,2023-02-27,440,Censor,440,2023-02-27
24629,2021-12-14,2023-01-16,1.0,2023-01-16,398,Claim,283,2022-09-23
24629,2021-12-14,2023-01-16,1.0,2023-01-16,398,Censor,398,2023-01-16
25059,2021-12-14,2024-03-15,0.0,2023-05-16,518,Censor,518,2023-05-16
25548,2021-12-14,2024-04-26,0.0,2023-05-16,518,Censor,518,2023-05-16
25646,2021-12-14,2023-08-05,1.0,2023-05-16,518,Claim,291,2022-10-01
25646,2021-12-14,2023-08-05,1.0,2023-05-16,518,Censor,518,2023-05-16
25900,2021-12-14,2024-05-15,0.0,2023-05-16,518,Censor,518,2023-05-16
27782,2021-12-14,2024-08-20,0.0,2023-05-16,518,Censor,518,2023-05-16
28293,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
28631,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
28640,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
29029,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
29516,2021-12-14,2024-12-14,0.0,2023-05-16,518,Censor,518,2023-05-16
20195,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
20343,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
20423,2021-12-15,2024-09-01,0.0,2023-05-16,517,Censor,517,2023-05-16
21542,2021-12-15,2024-11-20,0.0,2023-05-16,517,Censor,517,2023-05-16
21806,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
21996,2021-12-15,2024-11-18,0.0,2023-05-16,517,Censor,517,2023-05-16
22745,2021-12-15,2023-04-09,3.0,2023-04-09,480,Claim,332,2022-11-12
22745,2021-12-15,2023-04-09,3.0,2023-04-09,480,Claim,420,2023-02-08
22745,2021-12-15,2023-04-09,3.0,2023-04-09,480,Claim,463,2023-03-23
22745,2021-12-15,2023-04-09,3.0,2023-04-09,480,Censor,480,2023-04-09
23500,2021-12-15,2024-05-06,0.0,2023-05-16,517,Censor,517,2023-05-16
24215,2021-12-15,2023-04-30,2.0,2023-04-30,501,Claim,264,2022-09-05
24215,2021-12-15,2023-04-30,2.0,2023-04-30,501,Claim,361,2022-12-11
24215,2021-12-15,2023-04-30,2.0,2023-04-30,501,Censor,501,2023-04-30
24763,2021-12-15,2023-01-15,3.0,2023-01-15,396,Claim,111,2022-04-05
24763,2021-12-15,2023-01-15,3.0,2023-01-15,396,Claim,166,2022-05-30
24763,2021-12-15,2023-01-15,3.0,2023-01-15,396,Claim,207,2022-07-10
24763,2021-12-15,2023-01-15,3.0,2023-01-15,396,Censor,396,2023-01-15
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,23,2022-01-07
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,48,2022-02-01
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,109,2022-04-03
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,150,2022-05-14
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,202,2022-07-05
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,212,2022-07-15
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,236,2022-08-08
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Claim,267,2022-09-08
24819,2021-12-15,2022-10-19,8.0,2022-10-19,308,Censor,308,2022-10-19
24821,2021-12-15,2023-05-10,4.0,2023-05-10,511,Claim,84,2022-03-09
24821,2021-12-15,2023-05-10,4.0,2023-05-10,511,Claim,186,2022-06-19
24821,2021-12-15,2023-05-10,4.0,2023-05-10,511,Claim,257,2022-08-29
24821,2021-12-15,2023-05-10,4.0,2023-05-10,511,Claim,277,2022-09-18
24821,2021-12-15,2023-05-10,4.0,2023-05-10,511,Censor,511,2023-05-10
25049,2021-12-15,2023-11-05,0.0,2023-05-16,517,Censor,517,2023-05-16
25197,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
25585,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
25958,2021-12-15,2024-05-16,0.0,2023-05-16,517,Censor,517,2023-05-16
26017,2021-12-15,2023-10-13,0.0,2023-05-16,517,Censor,517,2023-05-16
26437,2021-12-15,2024-07-16,0.0,2023-05-16,517,Censor,517,2023-05-16
26493,2021-12-15,2024-04-29,0.0,2023-05-16,517,Censor,517,2023-05-16
26627,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
26662,2021-12-15,2024-10-15,0.0,2023-05-16,517,Censor,517,2023-05-16
27954,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
28066,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
29439,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
29550,2021-12-15,2024-12-15,0.0,2023-05-16,517,Censor,517,2023-05-16
21117,2021-12-16,2024-09-18,0.0,2023-05-16,516,Censor,516,2023-05-16
23800,2021-12-16,2024-01-12,0.0,2023-05-16,516,Censor,516,2023-05-16
24806,2021-12-16,2022-12-12,3.0,2022-12-12,361,Claim,8,2021-12-24
24806,2021-12-16,2022-12-12,3.0,2022-12-12,361,Claim,58,2022-02-12
24806,2021-12-16,2022-12-12,3.0,2022-12-12,361,Claim,174,2022-06-08
24806,2021-12-16,2022-12-12,3.0,2022-12-12,361,Censor,361,2022-12-12
26579,2021-12-16,2024-05-12,0.0,2023-05-16,516,Censor,516,2023-05-16
26664,2021-12-16,2024-06-02,1.0,2023-05-16,516,Claim,22,2022-01-07
26664,2021-12-16,2024-06-02,1.0,2023-05-16,516,Censor,516,2023-05-16
27032,2021-12-16,2023-12-01,0.0,2023-05-16,516,Censor,516,2023-05-16
27282,2021-12-16,2024-12-16,0.0,2023-05-16,516,Censor,516,2023-05-16
27955,2021-12-16,2024-06-08,0.0,2023-05-16,516,Censor,516,2023-05-16
28018,2021-12-16,2024-12-16,0.0,2023-05-16,516,Censor,516,2023-05-16
28608,2021-12-16,2024-12-16,0.0,2023-05-16,516,Censor,516,2023-05-16
20456,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
21579,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
21784,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
22573,2021-12-17,2023-06-12,3.0,2023-05-16,515,Claim,135,2022-05-01
22573,2021-12-17,2023-06-12,3.0,2023-05-16,515,Claim,457,2023-03-19
22573,2021-12-17,2023-06-12,3.0,2023-05-16,515,Claim,508,2023-05-09
22573,2021-12-17,2023-06-12,3.0,2023-05-16,515,Censor,515,2023-05-16
23979,2021-12-17,2024-01-11,1.0,2023-05-16,515,Claim,268,2022-09-11
23979,2021-12-17,2024-01-11,1.0,2023-05-16,515,Censor,515,2023-05-16
24722,2021-12-17,2023-04-18,4.0,2023-04-18,487,Claim,21,2022-01-07
24722,2021-12-17,2023-04-18,4.0,2023-04-18,487,Claim,36,2022-01-22
24722,2021-12-17,2023-04-18,4.0,2023-04-18,487,Claim,230,2022-08-04
24722,2021-12-17,2023-04-18,4.0,2023-04-18,487,Claim,310,2022-10-23
24722,2021-12-17,2023-04-18,4.0,2023-04-18,487,Censor,487,2023-04-18
25439,2021-12-17,2024-12-17,1.0,2023-05-16,515,Claim,92,2022-03-19
25439,2021-12-17,2024-12-17,1.0,2023-05-16,515,Censor,515,2023-05-16
25687,2021-12-17,2023-11-16,0.0,2023-05-16,515,Censor,515,2023-05-16
26797,2021-12-17,2024-08-26,0.0,2023-05-16,515,Censor,515,2023-05-16
27179,2021-12-17,2024-06-11,0.0,2023-05-16,515,Censor,515,2023-05-16
27185,2021-12-17,2024-11-03,0.0,2023-05-16,515,Censor,515,2023-05-16
27557,2021-12-17,2024-03-09,1.0,2023-05-16,515,Claim,232,2022-08-06
27557,2021-12-17,2024-03-09,1.0,2023-05-16,515,Censor,515,2023-05-16
27662,2021-12-17,2024-05-26,0.0,2023-05-16,515,Censor,515,2023-05-16
28320,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
28818,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
28847,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
29729,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
29787,2021-12-17,2024-12-17,0.0,2023-05-16,515,Censor,515,2023-05-16
20151,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
20327,2021-12-18,2024-03-31,0.0,2023-05-16,514,Censor,514,2023-05-16
20791,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
20970,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
20991,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
21080,2021-12-18,2024-01-06,0.0,2023-05-16,514,Censor,514,2023-05-16
21337,2021-12-18,2024-04-27,0.0,2023-05-16,514,Censor,514,2023-05-16
21877,2021-12-18,2024-03-11,1.0,2023-05-16,514,Claim,423,2023-02-14
21877,2021-12-18,2024-03-11,1.0,2023-05-16,514,Censor,514,2023-05-16
21945,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
22857,2021-12-18,2024-06-06,3.0,2023-05-16,514,Claim,9,2021-12-27
22857,2021-12-18,2024-06-06,3.0,2023-05-16,514,Claim,145,2022-05-12
22857,2021-12-18,2024-06-06,3.0,2023-05-16,514,Claim,192,2022-06-28
22857,2021-12-18,2024-06-06,3.0,2023-05-16,514,Censor,514,2023-05-16
23867,2021-12-18,2024-03-19,0.0,2023-05-16,514,Censor,514,2023-05-16
24613,2021-12-18,2023-05-02,3.0,2023-05-02,500,Claim,180,2022-06-16
24613,2021-12-18,2023-05-02,3.0,2023-05-02,500,Claim,198,2022-07-04
24613,2021-12-18,2023-05-02,3.0,2023-05-02,500,Claim,488,2023-04-20
24613,2021-12-18,2023-05-02,3.0,2023-05-02,500,Censor,500,2023-05-02
24860,2021-12-18,2023-02-16,3.0,2023-02-16,425,Claim,182,2022-06-18
24860,2021-12-18,2023-02-16,3.0,2023-02-16,425,Claim,391,2023-01-13
24860,2021-12-18,2023-02-16,3.0,2023-02-16,425,Claim,399,2023-01-21
24860,2021-12-18,2023-02-16,3.0,2023-02-16,425,Censor,425,2023-02-16
25067,2021-12-18,2024-07-04,0.0,2023-05-16,514,Censor,514,2023-05-16
25102,2021-12-18,2024-07-28,0.0,2023-05-16,514,Censor,514,2023-05-16
25712,2021-12-18,2023-08-02,1.0,2023-05-16,514,Claim,263,2022-09-07
25712,2021-12-18,2023-08-02,1.0,2023-05-16,514,Censor,514,2023-05-16
25789,2021-12-18,2024-11-21,0.0,2023-05-16,514,Censor,514,2023-05-16
25947,2021-12-18,2024-06-02,0.0,2023-05-16,514,Censor,514,2023-05-16
26176,2021-12-18,2024-04-30,0.0,2023-05-16,514,Censor,514,2023-05-16
26243,2021-12-18,2024-12-18,2.0,2023-05-16,514,Claim,51,2022-02-07
26243,2021-12-18,2024-12-18,2.0,2023-05-16,514,Claim,164,2022-05-31
26243,2021-12-18,2024-12-18,2.0,2023-05-16,514,Censor,514,2023-05-16
26370,2021-12-18,2024-09-18,0.0,2023-05-16,514,Censor,514,2023-05-16
26888,2021-12-18,2024-05-04,0.0,2023-05-16,514,Censor,514,2023-05-16
27218,2021-12-18,2024-04-27,0.0,2023-05-16,514,Censor,514,2023-05-16
27560,2021-12-18,2024-06-16,1.0,2023-05-16,514,Claim,271,2022-09-15
27560,2021-12-18,2024-06-16,1.0,2023-05-16,514,Censor,514,2023-05-16
27683,2021-12-18,2024-02-29,0.0,2023-05-16,514,Censor,514,2023-05-16
27813,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
27938,2021-12-18,2024-12-03,0.0,2023-05-16,514,Censor,514,2023-05-16
28036,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
28083,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
28689,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
28883,2021-12-18,2024-12-18,0.0,2023-05-16,514,Censor,514,2023-05-16
21471,2021-12-19,2024-12-17,0.0,2023-05-16,513,Censor,513,2023-05-16
21764,2021-12-19,2024-04-01,0.0,2023-05-16,513,Censor,513,2023-05-16
23002,2021-12-19,2024-10-02,0.0,2023-05-16,513,Censor,513,2023-05-16
23578,2021-12-19,2024-08-25,0.0,2023-05-16,513,Censor,513,2023-05-16
23905,2021-12-19,2024-12-19,1.0,2023-05-16,513,Claim,152,2022-05-20
23905,2021-12-19,2024-12-19,1.0,2023-05-16,513,Censor,513,2023-05-16
23959,2021-12-19,2024-08-31,0.0,2023-05-16,513,Censor,513,2023-05-16
25357,2021-12-19,2023-12-30,0.0,2023-05-16,513,Censor,513,2023-05-16
25737,2021-12-19,2024-12-19,1.0,2023-05-16,513,Claim,433,2023-02-25
25737,2021-12-19,2024-12-19,1.0,2023-05-16,513,Censor,513,2023-05-16
25896,2021-12-19,2024-12-19,0.0,2023-05-16,513,Censor,513,2023-05-16
27735,2021-12-19,2023-12-10,0.0,2023-05-16,513,Censor,513,2023-05-16
28059,2021-12-19,2024-12-19,0.0,2023-05-16,513,Censor,513,2023-05-16
28195,2021-12-19,2024-12-19,0.0,2023-05-16,513,Censor,513,2023-05-16
28781,2021-12-19,2024-12-19,0.0,2023-05-16,513,Censor,513,2023-05-16
28799,2021-12-19,2024-12-19,0.0,2023-05-16,513,Censor,513,2023-05-16
20522,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
20587,2021-12-20,2024-10-23,0.0,2023-05-16,512,Censor,512,2023-05-16
20637,2021-12-20,2024-10-07,0.0,2023-05-16,512,Censor,512,2023-05-16
21924,2021-12-20,2024-07-27,0.0,2023-05-16,512,Censor,512,2023-05-16
22135,2021-12-20,2023-06-20,0.0,2023-05-16,512,Censor,512,2023-05-16
22363,2021-12-20,2023-07-28,3.0,2023-05-16,512,Claim,18,2022-01-07
22363,2021-12-20,2023-07-28,3.0,2023-05-16,512,Claim,98,2022-03-28
22363,2021-12-20,2023-07-28,3.0,2023-05-16,512,Claim,286,2022-10-02
22363,2021-12-20,2023-07-28,3.0,2023-05-16,512,Censor,512,2023-05-16
22827,2021-12-20,2024-02-21,3.0,2023-05-16,512,Claim,168,2022-06-06
22827,2021-12-20,2024-02-21,3.0,2023-05-16,512,Claim,243,2022-08-20
22827,2021-12-20,2024-02-21,3.0,2023-05-16,512,Claim,502,2023-05-06
22827,2021-12-20,2024-02-21,3.0,2023-05-16,512,Censor,512,2023-05-16
23290,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
23322,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
24530,2021-12-20,2023-01-30,3.0,2023-01-30,406,Claim,25,2022-01-14
24530,2021-12-20,2023-01-30,3.0,2023-01-30,406,Claim,115,2022-04-14
24530,2021-12-20,2023-01-30,3.0,2023-01-30,406,Claim,361,2022-12-16
24530,2021-12-20,2023-01-30,3.0,2023-01-30,406,Censor,406,2023-01-30
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,81,2022-03-11
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,112,2022-04-11
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,132,2022-05-01
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,314,2022-10-30
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,398,2023-01-22
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,461,2023-03-26
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Claim,462,2023-03-27
24723,2021-12-20,2024-04-04,7.0,2023-05-16,512,Censor,512,2023-05-16
25305,2021-12-20,2024-01-13,0.0,2023-05-16,512,Censor,512,2023-05-16
25383,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
25580,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
26154,2021-12-20,2024-11-12,2.0,2023-05-16,512,Claim,139,2022-05-08
26154,2021-12-20,2024-11-12,2.0,2023-05-16,512,Claim,449,2023-03-14
26154,2021-12-20,2024-11-12,2.0,2023-05-16,512,Censor,512,2023-05-16
26171,2021-12-20,2024-10-06,0.0,2023-05-16,512,Censor,512,2023-05-16
26736,2021-12-20,2024-07-09,0.0,2023-05-16,512,Censor,512,2023-05-16
26869,2021-12-20,2024-04-17,1.0,2023-05-16,512,Claim,88,2022-03-18
26869,2021-12-20,2024-04-17,1.0,2023-05-16,512,Censor,512,2023-05-16
27138,2021-12-20,2024-03-14,0.0,2023-05-16,512,Censor,512,2023-05-16
27336,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
27351,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
27690,2021-12-20,2024-10-08,0.0,2023-05-16,512,Censor,512,2023-05-16
28175,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
29373,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
29455,2021-12-20,2024-12-20,0.0,2023-05-16,512,Censor,512,2023-05-16
20667,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
20785,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
20861,2021-12-21,2024-09-07,0.0,2023-05-16,511,Censor,511,2023-05-16
21567,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
21862,2021-12-21,2024-11-16,0.0,2023-05-16,511,Censor,511,2023-05-16
22451,2021-12-21,2024-04-11,3.0,2023-05-16,511,Claim,126,2022-04-26
22451,2021-12-21,2024-04-11,3.0,2023-05-16,511,Claim,185,2022-06-24
22451,2021-12-21,2024-04-11,3.0,2023-05-16,511,Claim,196,2022-07-05
22451,2021-12-21,2024-04-11,3.0,2023-05-16,511,Censor,511,2023-05-16
22568,2021-12-21,2024-01-10,5.0,2023-05-16,511,Claim,202,2022-07-11
22568,2021-12-21,2024-01-10,5.0,2023-05-16,511,Claim,215,2022-07-24
22568,2021-12-21,2024-01-10,5.0,2023-05-16,511,Claim,235,2022-08-13
22568,2021-12-21,2024-01-10,5.0,2023-05-16,511,Claim,241,2022-08-19
22568,2021-12-21,2024-01-10,5.0,2023-05-16,511,Claim,323,2022-11-09
22568,2021-12-21,2024-01-10,5.0,2023-05-16,511,Censor,511,2023-05-16
22820,2021-12-21,2023-09-01,0.0,2023-05-16,511,Censor,511,2023-05-16
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Claim,64,2022-02-23
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Claim,220,2022-07-29
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Claim,378,2023-01-03
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Claim,393,2023-01-18
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Claim,430,2023-02-24
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Claim,482,2023-04-17
22911,2021-12-21,2023-09-01,6.0,2023-05-16,511,Censor,511,2023-05-16
23402,2021-12-21,2024-05-04,0.0,2023-05-16,511,Censor,511,2023-05-16
23897,2021-12-21,2024-12-21,1.0,2023-05-16,511,Claim,316,2022-11-02
23897,2021-12-21,2024-12-21,1.0,2023-05-16,511,Censor,511,2023-05-16
24643,2021-12-21,2023-04-30,2.0,2023-04-30,495,Claim,85,2022-03-16
24643,2021-12-21,2023-04-30,2.0,2023-04-30,495,Claim,146,2022-05-16
24643,2021-12-21,2023-04-30,2.0,2023-04-30,495,Censor,495,2023-04-30
24991,2021-12-21,2023-08-20,5.0,2023-05-16,511,Claim,103,2022-04-03
24991,2021-12-21,2023-08-20,5.0,2023-05-16,511,Claim,120,2022-04-20
